Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
0.0, IMG_DATA, , , , , , , , , , Image_00000 
24.3146, IMU_DATA, 0.35, -0.3675, -1.2425, 16296, 7, -534, , , , , 
24.3194, IMU_DATA, 0.415625, -0.249375, -1.14187, 16288, 68, -418, , , , , 
24.3242, IMU_DATA, 0.595, -0.27125, -1.02375, 16330, 145, -435, , , , , 
24.329, IMU_DATA, 0.678125, -0.27125, -0.923125, 16393, 176, -372, , , , , 
24.3338, IMU_DATA, 0.599375, -0.23625, -0.844375, 16440, 204, -283, , , , , 
24.3386, IMU_DATA, 0.573125, -0.319375, -0.748125, 16468, 228, -363, , , , , 
24.3434, IMU_DATA, 0.56, -0.345625, -0.686875, 16454, 268, -290, , , , , 
24.3482, IMU_DATA, 0.455, -0.240625, -0.608125, 16476, 285, -29, , , , , 
24.353, IMU_DATA, 0.450625, -0.25375, -0.56, 16422, 363, -130, , , , , 
24.3578, IMU_DATA, 0.704375, -0.651875, -0.58625, 16596, 373, -610, , , , , 
24.3626, IMU_DATA, 0.21875, -0.616875, -0.88375, 16130, 1141, 407, , , , , 
24.3674, IMU_DATA, 0.126875, -0.455, -1.09375, 15972, 945, -347, , , , , 
24.3722, IMU_DATA, 0.756875, -0.713125, 0.695625, 16541, -273, -548, , , , , 
24.377, IMU_DATA, 0.6825, -0.608125, 1.51812, 16245, 82, -5, , , , , 
24.3818, IMU_DATA, 0.441875, -0.39375, 0.424375, 16258, 736, 50, , , , , 
24.3866, IMU_DATA, 0.51625, -0.65625, 0.065625, 16360, 433, -490, , , , , 
24.3914, IMU_DATA, 0.63875, -0.7875, 1.04125, 16829, -422, -401, , , , , 
24.3962, IMU_DATA, 0.455, -0.51625, 1.05875, 16243, 269, 10, , , , , 
24.401, IMU_DATA, 0.625625, -0.424375, 0.249375, 16330, 44, -155, , , , , 
23.1059, IMG_DATA, , , , , , , , , , Image_00231 
24.4058, IMU_DATA, 0.783125, -0.581875, 0.835625, 16428, -226, 160, , , , , 
24.4106, IMU_DATA, 0.5075, -0.67375, 1.15937, 16414, -314, -34, , , , , 
24.4154, IMU_DATA, 0.245, -0.800625, 1.00625, 16460, -278, -102, , , , , 
24.4202, IMU_DATA, 0.20125, -0.730625, 0.77875, 16282, -510, 68, , , , , 
24.425, IMU_DATA, 0.34125, -0.730625, 0.7875, 16403, -746, 17, , , , , 
24.4298, IMU_DATA, 0.32375, -0.8575, 0.266875, 16090, -390, 151, , , , , 
24.4346, IMU_DATA, 0.354375, -1.085, -0.275625, 16285, -491, -63, , , , , 
24.4394, IMU_DATA, 0.2625, -1.26437, -0.196875, 16302, -458, -98, , , , , 
24.4442, IMU_DATA, 0.109375, -1.295, -0.389375, 16425, -479, -114, , , , , 
24.449, IMU_DATA, 0.2975, -1.32562, -0.494375, 16555, -447, -40, , , , , 
24.4538, IMU_DATA, 0.765625, -1.63187, -0.83125, 16600, -368, -447, , , , , 
24.4586, IMU_DATA, 1.07187, -1.8725, -0.870625, 16724, -494, -491, , , , , 
24.4634, IMU_DATA, 0.914375, -1.86812, -1.02812, 16451, -230, -486, , , , , 
24.4682, IMU_DATA, 0.634375, -1.74562, -1.25562, 16431, -158, -738, , , , , 
24.473, IMU_DATA, 0.564375, -1.69312, -1.34312, 16213, -14, -718, , , , , 
24.4778, IMU_DATA, 0.599375, -1.53125, -1.37375, 16257, 71, -914, , , , , 
24.4826, IMU_DATA, 0.63875, -1.33875, -1.33437, 16173, 321, -868, , , , , 
24.4874, IMU_DATA, 0.608125, -1.1375, -1.23812, 16283, 340, -878, , , , , 
24.4922, IMU_DATA, 0.44625, -0.905625, -0.914375, 16434, 274, -880, , , , , 
24.497, IMU_DATA, 0.4025, -0.805, -0.84, 16401, 385, -941, , , , , 
24.5018, IMU_DATA, 0.5075, -0.5775, -0.84875, 16514, 382, -951, , , , , 
24.5066, IMU_DATA, 0.63, -0.21, -0.70875, 16403, 494, -752, , , , , 
23.2059, IMG_DATA, , , , , , , , , , Image_00232 
24.5114, IMU_DATA, 0.53375, 0.2625, -0.49875, 16381, 473, -578, , , , , 
24.5162, IMU_DATA, 0.51625, 0.433125, -0.27125, 16316, 465, -441, , , , , 
24.521, IMU_DATA, 0.4025, 0.48125, -0.14, 16336, 393, -356, , , , , 
24.5258, IMU_DATA, 0.3675, 0.564375, -0.039375, 16307, 473, -192, , , , , 
24.5306, IMU_DATA, 0.37625, 0.63875, -0.021875, 16295, 446, 16, , , , , 
24.5354, IMU_DATA, 0.503125, 0.60375, 0.310625, 16348, 262, 151, , , , , 
24.5402, IMU_DATA, 0.616875, 0.476875, 0.56875, 16371, 140, 250, , , , , 
24.545, IMU_DATA, 0.46375, 0.18375, 0.678125, 16455, 29, 265, , , , , 
24.5498, IMU_DATA, 0.258125, -0.0525, 0.686875, 16462, 8, 381, , , , , 
24.5546, IMU_DATA, 0.249375, -0.328125, 0.49875, 16449, 89, 312, , , , , 
24.5594, IMU_DATA, 0.2975, -0.503125, 0.424375, 16422, 82, 372, , , , , 
24.5642, IMU_DATA, 0.354375, -0.634375, 0.686875, 16444, -164, 250, , , , , 
24.569, IMU_DATA, 0.476875, -0.945, 0.875, 16408, -210, 208, , , , , 
24.5738, IMU_DATA, 0.3675, -1.225, 0.590625, 16297, -140, 173, , , , , 
24.5786, IMU_DATA, 0.354375, -1.54875, 0.37625, 16364, -248, -46, , , , , 
24.5834, IMU_DATA, 0.424375, -1.70625, 0.35, 16284, -266, -211, , , , , 
24.5882, IMU_DATA, 0.643125, -1.69312, 0.363125, 16336, -388, -231, , , , , 
24.593, IMU_DATA, 0.765625, -1.63187, 0.424375, 16350, -373, -398, , , , , 
24.5978, IMU_DATA, 0.765625, -1.60562, 0.354375, 16425, -402, -522, , , , , 
24.6026, IMU_DATA, 0.5775, -1.52687, 0.105, 16389, -281, -567, , , , , 
24.6074, IMU_DATA, 0.4725, -1.47875, -0.170625, 16455, -340, -699, , , , , 
24.6122, IMU_DATA, 0.424375, -1.44812, -0.345625, 16419, -356, -687, , , , , 
23.3059, IMG_DATA, , , , , , , , , , Image_00233 
24.617, IMU_DATA, 0.529375, -1.39125, -0.581875, 16331, -299, -798, , , , , 
24.6218, IMU_DATA, 0.60375, -1.01937, -0.713125, 16251, -99, -727, , , , , 
24.6266, IMU_DATA, 0.4725, -0.84875, -0.4375, 16410, -312, -759, , , , , 
24.6314, IMU_DATA, 0.25375, -0.7525, -0.161875, 16510, -280, -822, , , , , 
24.6362, IMU_DATA, 0.2625, -0.494375, -0.634375, 16306, 51, -680, , , , , 
24.641, IMU_DATA, 0.363125, -0.27125, -1.10687, 16348, 48, -671, , , , , 
24.6458, IMU_DATA, 0.398125, -0.144375, -1.04562, 16423, 30, -569, , , , , 
24.6506, IMU_DATA, 0.415625, -0.00875, -1.10687, 16265, 358, -409, , , , , 
24.6554, IMU_DATA, 0.4375, 0.048125, -1.24687, 16380, 423, -414, , , , , 
24.6602, IMU_DATA, 0.37625, 0.144375, -0.9975, 16290, 356, -48, , , , , 
24.665, IMU_DATA, 0.293125, 0.363125, -0.328125, 16631, 123, 214, , , , , 
24.6698, IMU_DATA, 0.56875, -0.091875, -0.415625, 16336, 739, -444, , , , , 
24.6746, IMU_DATA, 0.546875, -0.14875, -0.51625, 16538, 251, 337, , , , , 
24.6794, IMU_DATA, 0.28875, -0.0875, 0.16625, 16380, 420, 257, , , , , 
24.6842, IMU_DATA, 0.4725, -0.6125, 0.0875, 16380, 299, -12, , , , , 
24.689, IMU_DATA, 0.6475, -0.931875, 0.109375, 16296, 396, 204, , , , , 
24.6938, IMU_DATA, 0.49875, -0.931875, 0.161875, 16240, 580, 84, , , , , 
24.6986, IMU_DATA, 0.616875, -1.155, 0.441875, 16385, 258, 62, , , , , 
24.7034, IMU_DATA, 0.844375, -1.2425, 0.72625, 16394, 96, -3, , , , , 
24.7082, IMU_DATA, 0.72625, -1.32562, 0.424375, 16342, 269, -226, , , , , 
24.713, IMU_DATA, 0.62125, -1.39125, 0.275625, 16167, 244, -89, , , , , 
24.7178, IMU_DATA, 0.72625, -1.29937, 0.98875, 16476, -321, -344, , , , , 
23.4059, IMG_DATA, , , , , , , , , , Image_00234 
24.7226, IMU_DATA, 0.77, -1.38687, 1.50062, 16601, -551, -425, , , , , 
24.7274, IMU_DATA, 0.49875, -1.36937, 0.58625, 16356, -108, -274, , , , , 
24.7322, IMU_DATA, 0.385, -1.37375, -0.258125, 16448, -234, -568, , , , , 
24.737, IMU_DATA, 0.3675, -1.36937, -0.00875, 16447, -355, -708, , , , , 
24.7418, IMU_DATA, 0.275625, -1.12437, 0.415625, 16390, -402, -474, , , , , 
24.7466, IMU_DATA, 0.293125, -0.940625, 0.39375, 16324, -428, -587, , , , , 
24.7514, IMU_DATA, 0.398125, -0.84875, 0.091875, 16274, -428, -601, , , , , 
24.7562, IMU_DATA, 0.34125, -0.69125, -0.14, 16264, -388, -453, , , , , 
24.761, IMU_DATA, 0.188125, -0.56, -0.25375, 16346, -363, -495, , , , , 
24.7658, IMU_DATA, 0.231875, -0.503125, -0.37625, 16331, -192, -399, , , , , 
24.7706, IMU_DATA, 0.34125, -0.424375, -0.424375, 16486, -223, -356, , , , , 
24.7754, IMU_DATA, 0.41125, -0.34125, -0.49875, 16476, -104, -228, , , , , 
24.7802, IMU_DATA, 0.511875, -0.336875, -0.730625, 16420, 39, -234, , , , , 
24.785, IMU_DATA, 0.494375, -0.441875, -0.730625, 16469, -30, -142, , , , , 
24.7898, IMU_DATA, 0.398125, -0.564375, -0.805, 16295, 58, -99, , , , , 
24.7946, IMU_DATA, 0.42875, -0.74375, -0.879375, 16454, 45, -216, , , , , 
24.7994, IMU_DATA, 0.5075, -0.861875, -0.805, 16329, 386, -88, , , , , 
24.8042, IMU_DATA, 0.555625, -0.945, -0.65625, 16294, 257, -185, , , , , 
24.809, IMU_DATA, 0.63875, -1.19875, -0.293125, 16335, 114, -383, , , , , 
24.8138, IMU_DATA, 0.62125, -1.25562, -0.030625, 16403, -56, -306, , , , , 
24.8186, IMU_DATA, 0.660625, -1.26875, -0.35875, 16300, 381, -488, , , , , 
24.8234, IMU_DATA, 0.599375, -1.15062, -0.494375, 16381, 279, -568, , , , , 
23.5059, IMG_DATA, , , , , , , , , , Image_00235 
24.8282, IMU_DATA, 0.625625, -0.984375, 0.039375, 16477, 41, -495, , , , , 
24.833, IMU_DATA, 0.60375, -0.800625, 0.28, 16463, 139, -660, , , , , 
24.8378, IMU_DATA, 0.65625, -0.74375, 0.100625, 16402, 170, -662, , , , , 
24.8426, IMU_DATA, 0.581875, -0.643125, 0.284375, 16528, -154, -495, , , , , 
24.8474, IMU_DATA, 0.44625, -0.485625, 0.14875, 16378, 32, -589, , , , , 
24.8522, IMU_DATA, 0.46375, -0.32375, -0.406875, 16268, 209, -458, , , , , 
24.857, IMU_DATA, 0.4725, -0.144375, -0.520625, 16258, 114, -482, , , , , 
24.8618, IMU_DATA, 0.4025, 0.030625, -0.100625, 16281, 56, -214, , , , , 
24.8666, IMU_DATA, 0.28, 0.18375, 0.35, 16326, 64, -175, , , , , 
24.8714, IMU_DATA, 0.336875, 0.091875, 0.319375, 16477, -102, -288, , , , , 
24.8762, IMU_DATA, 0.266875, -0.065625, -0.06125, 16354, 181, 38, , , , , 
24.881, IMU_DATA, 0.37625, -0.196875, -0.310625, 16439, 17, -94, , , , , 
24.8858, IMU_DATA, 0.555625, -0.34125, -0.196875, 16416, 44, 39, , , , , 
24.8906, IMU_DATA, 0.49, -0.3325, -0.06125, 16421, 59, 13, , , , , 
24.8954, IMU_DATA, 0.468125, -0.42, -0.048125, 16412, -7, 5, , , , , 
24.9002, IMU_DATA, 0.494375, -0.503125, -0.048125, 16431, -59, -15, , , , , 
24.905, IMU_DATA, 0.39375, -0.63, -0.126875, 16339, -96, 28, , , , , 
24.9098, IMU_DATA, 0.315, -1.04125, -0.301875, 16286, 122, -103, , , , , 
24.9146, IMU_DATA, 0.35875, -1.23375, 0.056875, 16284, 60, -185, , , , , 
24.9194, IMU_DATA, 0.5775, -1.26437, 0.8225, 16352, -222, -163, , , , , 
24.9242, IMU_DATA, 0.756875, -1.42187, 1.22937, 16417, -286, -371, , , , , 
24.929, IMU_DATA, 0.84, -1.46562, 1.04125, 16436, -310, -352, , , , , 
23.6059, IMG_DATA, , , , , , , , , , Image_00236 
24.9338, IMU_DATA, 0.77, -1.31687, 0.53375, 16466, -297, -640, , , , , 
24.9386, IMU_DATA, 0.7875, -1.04125, -0.00875, 16034, -57, -549, , , , , 
24.9434, IMU_DATA, 0.7525, -0.8225, 0.3675, 16354, -404, -536, , , , , 
24.9482, IMU_DATA, 0.84875, -0.63875, 1.44812, 16615, -554, -742, , , , , 
24.953, IMU_DATA, 0.748125, -0.476875, 0.945, 16451, -700, -332, , , , , 
24.9578, IMU_DATA, 0.34125, -0.30625, -0.459375, 16752, -970, -266, , , , , 
24.9626, IMU_DATA, 0.39375, -0.450625, -2.56375, 16282, -70, -653, , , , , 
24.9674, IMU_DATA, 0.37625, -0.6125, -3.5525, 16600, 55, -1209, , , , , 
24.9722, IMU_DATA, 0.223125, -0.245, -2.25312, 16448, -548, -333, , , , , 
24.977, IMU_DATA, 0.30625, 0.196875, -1.64062, 16188, -561, -462, , , , , 
24.9818, IMU_DATA, 0.2975, -0.23625, -2.22687, 16005, 385, -928, , , , , 
24.9866, IMU_DATA, 0.21, -0.455, -1.82437, 15869, 619, -172, , , , , 
24.9914, IMU_DATA, 0.599375, -0.11375, 0.870625, 16527, -217, -342, , , , , 
24.9962, IMU_DATA, 0.77875, 0.1575, 2.345, 16576, -125, -183, , , , , 
25.001, IMU_DATA, 0.354375, 0.126875, 0.86625, 16639, 398, 261, , , , , 
25.0058, IMU_DATA, 0.1575, 0.0875, -0.81375, 16050, 1376, 233, , , , , 
25.0106, IMU_DATA, 0.310625, -0.13125, -0.42, 17270, -503, -351, , , , , 
25.0154, IMU_DATA, 0.44625, -0.371875, -1.21187, 16462, 632, -77, , , , , 
25.0202, IMU_DATA, 0.258125, -0.49, -3.85875, 15681, 2168, 403, , , , , 
25.025, IMU_DATA, 0.44625, -0.28875, -2.3625, 16255, 839, 92, , , , , 
25.0298, IMU_DATA, 0.91, -0.599375, 1.57062, 16733, -350, -148, , , , , 
25.0346, IMU_DATA, 0.9275, -0.81375, 1.84625, 16012, 1064, 78, , , , , 
23.7059, IMG_DATA, , , , , , , , , , Image_00237 
25.0394, IMU_DATA, 0.84, -1.05437, 0.34125, 16061, 1038, 109, , , , , 
25.0442, IMU_DATA, 0.958125, -1.08937, 1.645, 16402, 389, -122, , , , , 
25.049, IMU_DATA, 1.03687, -0.9275, 3.19375, 16437, 39, 44, , , , , 
25.0538, IMU_DATA, 0.8575, -1.02375, 3.12375, 16643, -252, -404, , , , , 
25.0586, IMU_DATA, 0.805, -1.17687, 1.95562, 16685, -1631, -308, , , , , 
25.0634, IMU_DATA, 0.9975, -1.19437, 0.310625, 16985, -652, -1092, , , , , 
25.0682, IMU_DATA, 0.581875, -0.800625, -3.46062, 15386, 1172, 574, , , , , 
25.073, IMU_DATA, 0.240625, -0.48125, -3.28562, 16501, -381, -573, , , , , 
25.0778, IMU_DATA, 0.730625, -1.15062, 0.35875, 15948, -847, -697, , , , , 
25.0826, IMU_DATA, 0.63875, -1.15062, 2.30125, 17132, -1592, -115, , , , , 
25.0874, IMU_DATA, 0.161875, -1.4, 0.923125, 15308, 898, -44, , , , , 
25.0922, IMU_DATA, 1.12437, -0.336875, 0.83125, 14466, 4161, -725, , , , , 
25.097, IMU_DATA, 2.47625, 0.86625, 11.5544, 20091, -6365, 1037, , , , , 
25.1018, IMU_DATA, 1.45687, -1.62312, 10.1806, 17429, -4082, 111, , , , , 
25.1066, IMU_DATA, -1.785, -3.50437, -9.71687, 15495, 3573, -1460, , , , , 
25.1114, IMU_DATA, -2.52, -2.6075, -18.2831, 14464, 2199, 1302, , , , , 
25.1162, IMU_DATA, -0.529375, -1.07625, -7.43312, 17131, -1400, -1332, , , , , 
25.121, IMU_DATA, 1.03687, -0.63, 1.87687, 16172, 292, -9, , , , , 
25.1258, IMU_DATA, 0.861875, 0.02625, 1.93812, 16114, 941, 256, , , , , 
25.1306, IMU_DATA, 0.923125, -0.861875, 1.5925, 16601, 166, -923, , , , , 
25.1354, IMU_DATA, 1.25125, -1.51375, 1.70187, 16701, -487, -370, , , , , 
25.1402, IMU_DATA, 0.861875, -1.12, 0.756875, 16419, 528, -356, , , , , 
23.8059, IMG_DATA, , , , , , , , , , Image_00238 
25.145, IMU_DATA, 0.730625, -0.984375, -0.931875, 15830, 1424, -610, , , , , 
25.1498, IMU_DATA, 1.21187, -0.783125, 0.6125, 16584, -270, -668, , , , , 
25.1546, IMU_DATA, 1.29062, -0.765625, 2.86562, 16675, -718, -715, , , , , 
25.1594, IMU_DATA, 0.70875, -1.02812, 1.01062, 16226, 618, -884, , , , , 
25.1642, IMU_DATA, 0.42, -1.22937, -1.3125, 15988, 711, -722, , , , , 
25.169, IMU_DATA, 0.415625, -1.33875, -0.240625, 16700, -389, -1215, , , , , 
25.1738, IMU_DATA, 0.328125, -1.09812, 0.97125, 16423, 160, -1050, , , , , 
25.1786, IMU_DATA, 0.363125, -0.424375, 0.424375, 16245, 625, -855, , , , , 
25.1834, IMU_DATA, 0.529375, -0.109375, 0.888125, 16556, -47, -929, , , , , 
25.1882, IMU_DATA, 0.6475, 0.07, 1.64062, 16676, -680, -808, , , , , 
25.193, IMU_DATA, 0.581875, 0.406875, 0.2625, 16471, -269, -759, , , , , 
25.1978, IMU_DATA, 0.459375, 0.665, -2.275, 16066, 359, -545, , , , , 
25.2026, IMU_DATA, 0.245, 0.86625, -2.9225, 16147, 32, -336, , , , , 
25.2074, IMU_DATA, 0.118125, 0.853125, -1.53562, 16232, -183, -131, , , , , 
25.2122, IMU_DATA, 0.205625, 0.678125, -0.503125, 15824, 463, 520, , , , , 
25.217, IMU_DATA, -0.1925, -0.153125, -0.424375, 16730, 360, -230, , , , , 
25.2218, IMU_DATA, 0.14, -0.62125, -0.030625, 16257, 480, -331, , , , , 
25.2266, IMU_DATA, 0.91, 1.57062, 2.61187, 17232, -1262, 1127, , , , , 
25.2314, IMU_DATA, 1.16375, 1.96, 2.1875, 16256, 247, 2176, , , , , 
25.2362, IMU_DATA, 0.81375, -0.126875, -0.7, 15926, 2094, -1654, , , , , 
25.241, IMU_DATA, 0.608125, -0.371875, 0.385, 16771, -1161, 1582, , , , , 
25.2458, IMU_DATA, 0.58625, -0.105, 3.24625, 16336, -2621, 1729, , , , , 
23.9059, IMG_DATA, , , , , , , , , , Image_00239 
25.2506, IMU_DATA, 0.126875, -1.855, -1.09812, 16376, 599, -1339, , , , , 
25.2554, IMU_DATA, -0.065625, -3.13687, -4.13437, 15145, 1023, 1194, , , , , 
25.2602, IMU_DATA, 0.37625, -2.13937, 0.18375, 16021, -524, 794, , , , , 
25.265, IMU_DATA, 1.26437, -2.58125, 5.57375, 18243, -923, -2806, , , , , 
25.2698, IMU_DATA, 2.65125, -1.22937, 6.22562, 15659, -1269, 2120, , , , , 
25.2746, IMU_DATA, 2.59875, 0.835625, 2.71687, 16249, 1194, -456, , , , , 
25.2794, IMU_DATA, 2.09562, -1.40437, 2.0825, 17029, -1657, -1318, , , , , 
25.2842, IMU_DATA, 1.71937, -2.41062, 1.8025, 16530, -2123, -1567, , , , , 
25.289, IMU_DATA, 1.58812, -0.293125, -0.06125, 16535, -2088, 299, , , , , 
25.2938, IMU_DATA, 1.82, 0.065625, -3.3075, 15867, -396, -1036, , , , , 
25.2986, IMU_DATA, 1.63187, -1.07187, -3.885, 16796, -1164, -970, , , , , 
25.3034, IMU_DATA, 1.21187, -1.07625, -2.22687, 16427, -318, -656, , , , , 
25.3082, IMU_DATA, 1.12875, -0.835625, -2.42375, 16087, 229, -1033, , , , , 
25.313, IMU_DATA, 1.06312, -1.00187, -2.695, 16144, 384, -895, , , , , 
25.3178, IMU_DATA, 0.4725, -0.69125, -2.695, 15863, 515, -533, , , , , 
25.3226, IMU_DATA, -0.021875, -0.74375, -2.38, 16269, 971, -880, , , , , 
25.3274, IMU_DATA, -0.245, -0.529375, -2.06062, 16267, 1284, -145, , , , , 
25.3322, IMU_DATA, -0.0525, -0.634375, -0.686875, 16964, 1063, -506, , , , , 
25.337, IMU_DATA, 0.170625, -0.669375, 0.686875, 16797, 1785, 1100, , , , , 
25.3418, IMU_DATA, -0.00875, -0.301875, 0.5075, 18288, -2009, 156, , , , , 
25.3466, IMU_DATA, -0.35875, -1.95125, -2.83937, 12553, 8778, 1395, , , , , 
25.3514, IMU_DATA, -0.161875, -2.58125, 4.28312, 19241, -3393, -1900, , , , , 
24.0059, IMG_DATA, , , , , , , , , , Image_00240 
25.3562, IMU_DATA, 2.3275, 1.02375, 10.1719, 16173, -2120, 1652, , , , , 
25.361, IMU_DATA, 3.3425, 2.2225, -1.55312, 15131, 4080, 425, , , , , 
25.3658, IMU_DATA, 1.13312, -0.735, -9.16125, 14510, 3678, -39, , , , , 
25.3706, IMU_DATA, -0.30625, -2.28812, -0.660625, 17908, -2220, -214, , , , , 
25.3754, IMU_DATA, 0.35, -2.345, 7.37625, 17508, -1726, -472, , , , , 
25.3802, IMU_DATA, -0.21875, -2.20937, 1.92062, 16251, 1321, -622, , , , , 
25.385, IMU_DATA, -0.77, -2.24, -2.49375, 15867, 1420, -674, , , , , 
25.3898, IMU_DATA, 0.004375, -2.3275, 0.86625, 16428, -875, -1234, , , , , 
25.3946, IMU_DATA, 0.240625, -2.345, 4.54562, 16847, -702, -1539, , , , , 
25.3994, IMU_DATA, -0.23625, -1.66687, 2.94875, 15645, 504, -528, , , , , 
25.4042, IMU_DATA, 0.0175, -1.09812, 1.6975, 16637, -951, -1634, , , , , 
25.409, IMU_DATA, 0.5425, -0.62125, 2.69937, 16754, -1586, -1210, , , , , 
25.4138, IMU_DATA, 0.42, 0.245, 1.63625, 16114, -727, -416, , , , , 
25.4186, IMU_DATA, 0.573125, 0.48125, 0.468125, 16247, -829, -1260, , , , , 
25.4234, IMU_DATA, 1.32125, 0.49875, 1.37375, 16420, -1849, -740, , , , , 
25.4282, IMU_DATA, 1.33875, 0.958125, 1.40437, 16316, -1511, -384, , , , , 
25.433, IMU_DATA, 0.651875, 1.00625, -0.809375, 16116, -566, -717, , , , , 
25.4378, IMU_DATA, 0.28, 0.84875, -1.96437, 16332, -1198, -172, , , , , 
25.4426, IMU_DATA, 0.231875, 0.975625, -1.0325, 16893, -1189, -251, , , , , 
25.4474, IMU_DATA, -0.363125, 0.9975, -1.1725, 16566, -193, 397, , , , , 
25.4522, IMU_DATA, -0.90125, 0.97125, -1.85937, 16400, -249, 186, , , , , 
25.457, IMU_DATA, -0.966875, 0.665, -0.74375, 16765, -1727, 395, , , , , 
24.1059, IMG_DATA, , , , , , , , , , Image_00241 
25.4618, IMU_DATA, -1.505, 0.53375, -0.7175, 16303, -864, 769, , , , , 
25.4666, IMU_DATA, -2.33187, 0.336875, -3.34687, 15814, 431, 879, , , , , 
25.4714, IMU_DATA, -3.03187, -0.039375, -4.29625, 16189, 184, 920, , , , , 
25.4762, IMU_DATA, -3.6925, -0.538125, -3.32062, 16541, 149, 705, , , , , 
25.481, IMU_DATA, -4.585, -1.07625, -3.2375, 16369, 840, 760, , , , , 
25.4858, IMU_DATA, -5.41187, -1.46125, -3.59187, 16394, 1120, 620, , , , , 
25.4906, IMU_DATA, -5.94125, -1.95125, -3.04062, 16499, 956, 567, , , , , 
25.4954, IMU_DATA, -6.67187, -2.51562, -2.51562, 16430, 1325, 154, , , , , 
25.5002, IMU_DATA, -7.2625, -3.08, -2.45437, 16417, 1685, -324, , , , , 
25.505, IMU_DATA, -7.62562, -3.22437, -2.01687, 16374, 1920, -602, , , , , 
25.5098, IMU_DATA, -8.03687, -3.02312, -1.09375, 16362, 1783, -811, , , , , 
25.5146, IMU_DATA, -8.48312, -2.80437, 0.04375, 16421, 1543, -981, , , , , 
25.5194, IMU_DATA, -8.89437, -2.415, 0.665, 16307, 1472, -1136, , , , , 
25.5242, IMU_DATA, -9.00812, -2.14375, 0.984375, 16248, 1308, -1243, , , , , 
25.529, IMU_DATA, -9.18312, -1.75437, 1.36937, 16170, 1148, -1166, , , , , 
25.5338, IMU_DATA, -9.3975, -1.155, 1.7325, 16197, 976, -1107, , , , , 
25.5386, IMU_DATA, -9.37562, -0.791875, 2.20937, 16252, 713, -1211, , , , , 
25.5434, IMU_DATA, -9.37562, -0.573125, 2.75625, 16365, 320, -1156, , , , , 
25.5482, IMU_DATA, -9.75625, -0.074375, 3.04062, 16408, 134, -945, , , , , 
25.553, IMU_DATA, -10.2637, 0.37625, 2.94875, 16459, -47, -854, , , , , 
25.5578, IMU_DATA, -10.7187, 0.564375, 2.9575, 16566, -398, -639, , , , , 
25.5626, IMU_DATA, -11.2219, 0.8225, 2.93125, 16574, -604, -371, , , , , 
24.2059, IMG_DATA, , , , , , , , , , Image_00242 
25.5674, IMU_DATA, -11.6331, 0.88375, 2.49812, 16507, -632, -334, , , , , 
25.5722, IMU_DATA, -12.075, 0.7525, 2.07375, 16426, -734, -137, , , , , 
25.577, IMU_DATA, -12.7619, 0.686875, 1.715, 16385, -850, 46, , , , , 
25.5818, IMU_DATA, -13.5275, 0.455, 1.28187, 16302, -787, 4, , , , , 
25.5866, IMU_DATA, -14.1444, 0.153125, 0.800625, 16270, -774, -52, , , , , 
25.5914, IMU_DATA, -14.7087, 0.0175, 0.49875, 16343, -849, -76, , , , , 
25.5962, IMU_DATA, -15.3387, -0.0525, 0.214375, 16444, -789, 32, , , , , 
25.601, IMU_DATA, -15.9469, -0.16625, -0.249375, 16393, -604, 80, , , , , 
25.6058, IMU_DATA, -16.4981, -0.345625, -0.546875, 16434, -490, -62, , , , , 
25.6106, IMU_DATA, -16.9356, -0.385, -0.538125, 16524, -554, -98, , , , , 
25.6154, IMU_DATA, -17.29, -0.245, -0.940625, 16248, -61, 23, , , , , 
25.6202, IMU_DATA, -17.5744, -0.354375, -1.09812, 16357, -116, -105, , , , , 
25.625, IMU_DATA, -17.9287, -0.525, -0.63875, 16514, -633, 76, , , , , 
25.6298, IMU_DATA, -18.2, -0.809375, -1.225, 16149, 470, -197, , , , , 
25.6346, IMU_DATA, -18.5762, -0.70875, -1.32125, 16245, 289, 33, , , , , 
25.6394, IMU_DATA, -18.9087, -0.634375, -0.021875, 16547, -419, 249, , , , , 
25.6442, IMU_DATA, -19.0969, -0.783125, -0.100625, 16586, 158, -311, , , , , 
25.649, IMU_DATA, -19.2894, -0.7, -1.78937, 16234, 819, 54, , , , , 
25.6538, IMU_DATA, -19.4512, -0.398125, -2.14375, 16334, 700, 315, , , , , 
25.6586, IMU_DATA, -19.5606, -0.7, -1.12875, 16413, 708, -130, , , , , 
24.3116, IMG_DATA, , , , , , , , , , Image_00243 
25.6634, IMU_DATA, -19.9981, -1.01937, -0.18375, 16522, 657, -143, , , , , 
25.6682, IMU_DATA, -20.685, -1.1725, -0.100625, 16329, 820, 34, , , , , 
25.673, IMU_DATA, -21.1444, -1.37812, -0.450625, 16383, 817, -397, , , , , 
25.6778, IMU_DATA, -21.4637, -1.54, -0.564375, 16281, 863, -235, , , , , 
25.6826, IMU_DATA, -21.91, -1.49625, -0.424375, 16305, 960, -346, , , , , 
25.6874, IMU_DATA, -22.2731, -1.52687, 0.04375, 16253, 932, -416, , , , , 
25.6922, IMU_DATA, -22.435, -1.54, 0.9625, 16403, 673, -548, , , , , 
25.697, IMU_DATA, -22.5312, -1.45687, 1.89, 16410, 554, -621, , , , , 
