Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
1.39038, IMU_DATA, 0.525, -0.5775, -0.07875, 16391, -16, -384, , , , , 
1.39518, IMU_DATA, 0.5425, -0.581875, -0.065625, 16380, -3, -385, , , , , 
1.39998, IMU_DATA, 0.5075, -0.643125, -0.083125, 16363, -16, -379, , , , , 
1.40478, IMU_DATA, 0.5075, -0.713125, -0.074375, 16390, -20, -391, , , , , 
1.40958, IMU_DATA, 0.494375, -0.76125, -0.118125, 16372, -14, -367, , , , , 
1.41438, IMU_DATA, 0.468125, -0.774375, -0.16625, 16364, -14, -377, , , , , 
1.41918, IMU_DATA, 0.48125, -0.7175, -0.153125, 16388, -8, -385, , , , , 
1.42398, IMU_DATA, 0.476875, -0.660625, -0.144375, 16387, 6, -385, , , , , 
1.42878, IMU_DATA, 0.511875, -0.7175, -0.14, 16374, -29, -386, , , , , 
1.43358, IMU_DATA, 0.53375, -0.7, -0.100625, 16394, -39, -387, , , , , 
1.43838, IMU_DATA, 0.520625, -0.72625, -0.065625, 16372, -44, -371, , , , , 
1.44318, IMU_DATA, 0.441875, -0.739375, -0.065625, 16351, -1, -374, , , , , 
1.44798, IMU_DATA, 0.503125, -0.86625, -0.126875, 16378, 20, -395, , , , , 
1.45278, IMU_DATA, 0.56875, -0.8575, -0.161875, 16364, -9, -360, , , , , 
1.45758, IMU_DATA, 0.5775, -0.818125, -0.13125, 16351, -12, -382, , , , , 
1.46238, IMU_DATA, 0.476875, -0.686875, -0.100625, 16383, -9, -387, , , , , 
1.46718, IMU_DATA, 0.459375, -0.590625, -0.153125, 16386, -15, -408, , , , , 
1.47198, IMU_DATA, 0.511875, -0.69125, -0.1925, 16375, -18, -401, , , , , 
1.47678, IMU_DATA, 0.41125, -0.63, -0.18375, 16401, -5, -388, , , , , 
1.48158, IMU_DATA, 0.4025, -0.634375, -0.109375, 16397, 10, -399, , , , , 
1.48638, IMU_DATA, 0.42875, -0.72625, -0.048125, 16391, -5, -390, , , , , 
1.40648, IMG_DATA, , , , , , , , , , Image_00014 
1.49118, IMU_DATA, 0.494375, -0.70875, -0.083125, 16377, -30, -392, , , , , 
1.49598, IMU_DATA, 0.595, -0.7525, -0.126875, 16368, -30, -383, , , , , 
1.50078, IMU_DATA, 0.6125, -0.7, -0.135625, 16354, -41, -365, , , , , 
1.50558, IMU_DATA, 0.564375, -0.65625, -0.13125, 16377, -2, -386, , , , , 
1.51038, IMU_DATA, 0.476875, -0.72625, -0.11375, 16361, 2, -376, , , , , 
1.51518, IMU_DATA, 0.48125, -0.76125, -0.135625, 16364, -24, -392, , , , , 
1.51998, IMU_DATA, 0.441875, -0.730625, -0.1575, 16366, -30, -401, , , , , 
1.52478, IMU_DATA, 0.406875, -0.730625, -0.1575, 16368, -38, -385, , , , , 
1.52958, IMU_DATA, 0.424375, -0.67375, -0.135625, 16394, -6, -376, , , , , 
1.53438, IMU_DATA, 0.529375, -0.634375, -0.09625, 16389, -4, -384, , , , , 
1.53918, IMU_DATA, 0.6475, -0.756875, -0.100625, 16353, -32, -388, , , , , 
1.54398, IMU_DATA, 0.730625, -0.940625, -0.170625, 16384, 19, -396, , , , , 
1.54878, IMU_DATA, 0.608125, -0.91, -0.175, 16382, 2, -396, , , , , 
1.55358, IMU_DATA, 0.42875, -0.74375, -0.1575, 16405, -19, -389, , , , , 
1.55838, IMU_DATA, 0.42875, -0.704375, -0.135625, 16364, -28, -388, , , , , 
1.56318, IMU_DATA, 0.46375, -0.695625, -0.118125, 16366, -36, -394, , , , , 
1.56798, IMU_DATA, 0.5425, -0.713125, -0.100625, 16334, -22, -365, , , , , 
1.57278, IMU_DATA, 0.455, -0.56875, -0.105, 16385, 6, -382, , , , , 
1.57758, IMU_DATA, 0.4025, -0.55125, -0.109375, 16355, -32, -378, , , , , 
1.58238, IMU_DATA, 0.520625, -0.70875, -0.09625, 16380, -13, -394, , , , , 
1.58718, IMU_DATA, 0.5425, -0.748125, -0.105, 16388, -8, -396, , , , , 
1.59198, IMU_DATA, 0.468125, -0.665, -0.09625, 16390, -6, -376, , , , , 
1.50649, IMG_DATA, , , , , , , , , , Image_00015 
1.59678, IMU_DATA, 0.459375, -0.590625, -0.083125, 16391, -23, -397, , , , , 
1.60158, IMU_DATA, 0.5075, -0.6125, -0.100625, 16363, 4, -377, , , , , 
1.60638, IMU_DATA, 0.538125, -0.70875, -0.100625, 16361, -25, -362, , , , , 
1.61118, IMU_DATA, 0.56875, -0.7525, -0.083125, 16349, -31, -377, , , , , 
1.61598, IMU_DATA, 0.555625, -0.7, -0.13125, 16368, -36, -363, , , , , 
1.62078, IMU_DATA, 0.49875, -0.651875, -0.13125, 16374, -39, -384, , , , , 
1.62558, IMU_DATA, 0.4725, -0.669375, -0.09625, 16365, -37, -384, , , , , 
1.63038, IMU_DATA, 0.51625, -0.69125, -0.07875, 16354, -26, -393, , , , , 
1.63518, IMU_DATA, 0.525, -0.6825, -0.126875, 16370, -19, -371, , , , , 
1.63998, IMU_DATA, 0.42875, -0.643125, -0.126875, 16403, -21, -382, , , , , 
1.64478, IMU_DATA, 0.51625, -0.791875, -0.118125, 16365, -18, -384, , , , , 
1.64958, IMU_DATA, 0.634375, -0.90125, -0.11375, 16395, -13, -392, , , , , 
1.65438, IMU_DATA, 0.599375, -0.844375, -0.065625, 16409, -17, -399, , , , , 
1.65918, IMU_DATA, 0.625625, -0.8225, -0.07875, 16356, -5, -400, , , , , 
1.66398, IMU_DATA, 0.529375, -0.665, -0.105, 16360, -7, -410, , , , , 
1.66878, IMU_DATA, 0.49875, -0.686875, -0.14875, 16389, -19, -394, , , , , 
1.67358, IMU_DATA, 0.41125, -0.651875, -0.13125, 16388, -2, -376, , , , , 
1.67838, IMU_DATA, 0.476875, -0.616875, -0.118125, 16388, -25, -398, , , , , 
1.68318, IMU_DATA, 0.455, -0.564375, -0.06125, 16399, -27, -384, , , , , 
1.68798, IMU_DATA, 0.476875, -0.599375, -0.04375, 16400, -31, -385, , , , , 
1.69278, IMU_DATA, 0.590625, -0.7175, -0.056875, 16370, -14, -378, , , , , 
1.69758, IMU_DATA, 0.58625, -0.739375, -0.056875, 16392, -43, -410, , , , , 
1.60648, IMG_DATA, , , , , , , , , , Image_00016 
1.70238, IMU_DATA, 0.511875, -0.713125, -0.06125, 16388, -12, -391, , , , , 
1.70718, IMU_DATA, 0.5425, -0.800625, -0.11375, 16389, -13, -391, , , , , 
1.71198, IMU_DATA, 0.476875, -0.748125, -0.105, 16370, -11, -394, , , , , 
1.71678, IMU_DATA, 0.48125, -0.748125, -0.074375, 16372, -26, -390, , , , , 
1.72158, IMU_DATA, 0.546875, -0.713125, -0.100625, 16383, -33, -390, , , , , 
1.72638, IMU_DATA, 0.503125, -0.6125, -0.091875, 16399, -30, -388, , , , , 
1.73118, IMU_DATA, 0.48125, -0.599375, -0.07, 16379, -24, -388, , , , , 
1.73598, IMU_DATA, 0.494375, -0.6125, -0.091875, 16374, -20, -378, , , , , 
1.74078, IMU_DATA, 0.424375, -0.595, -0.0875, 16355, -40, -371, , , , , 
1.74558, IMU_DATA, 0.42, -0.599375, -0.100625, 16372, -37, -374, , , , , 
1.75038, IMU_DATA, 0.468125, -0.686875, -0.09625, 16368, -20, -375, , , , , 
1.75518, IMU_DATA, 0.459375, -0.6825, -0.109375, 16353, 1, -369, , , , , 
1.75998, IMU_DATA, 0.51625, -0.69125, -0.1225, 16367, -43, -399, , , , , 
1.76478, IMU_DATA, 0.459375, -0.573125, -0.074375, 16387, -32, -382, , , , , 
1.76958, IMU_DATA, 0.415625, -0.546875, -0.0525, 16387, -13, -404, , , , , 
1.77438, IMU_DATA, 0.511875, -0.72625, -0.11375, 16389, -8, -384, , , , , 
1.77918, IMU_DATA, 0.63, -0.84875, -0.161875, 16394, -7, -385, , , , , 
1.78398, IMU_DATA, 0.511875, -0.70875, -0.118125, 16399, -24, -390, , , , , 
1.78878, IMU_DATA, 0.450625, -0.599375, -0.074375, 16355, -35, -373, , , , , 
1.79358, IMU_DATA, 0.51625, -0.6475, -0.07, 16374, -10, -374, , , , , 
1.79838, IMU_DATA, 0.55125, -0.7525, -0.135625, 16405, 1, -408, , , , , 
1.80318, IMU_DATA, 0.5775, -0.805, -0.179375, 16377, -15, -398, , , , , 
1.71294, IMG_DATA, , , , , , , , , , Image_00017 
1.80798, IMU_DATA, 0.58625, -0.77875, -0.144375, 16371, 1, -388, , , , , 
1.81278, IMU_DATA, 0.60375, -0.7525, -0.13125, 16396, 4, -394, , , , , 
1.81758, IMU_DATA, 0.538125, -0.7175, -0.13125, 16377, -16, -399, , , , , 
1.82238, IMU_DATA, 0.564375, -0.669375, -0.118125, 16355, -13, -388, , , , , 
1.82718, IMU_DATA, 0.581875, -0.6475, -0.1575, 16382, -13, -393, , , , , 
1.83198, IMU_DATA, 0.525, -0.63, -0.135625, 16381, -10, -384, , , , , 
1.83678, IMU_DATA, 0.41125, -0.660625, -0.09625, 16389, -21, -409, , , , , 
1.84158, IMU_DATA, 0.363125, -0.7175, -0.109375, 16383, -19, -375, , , , , 
1.84638, IMU_DATA, 0.4025, -0.70875, -0.100625, 16371, -2, -391, , , , , 
1.85118, IMU_DATA, 0.476875, -0.70875, -0.11375, 16340, -15, -386, , , , , 
1.85598, IMU_DATA, 0.520625, -0.713125, -0.074375, 16371, -18, -392, , , , , 
1.86078, IMU_DATA, 0.476875, -0.765625, -0.07, 16385, -35, -393, , , , , 
1.86558, IMU_DATA, 0.4025, -0.686875, -0.083125, 16348, -19, -391, , , , , 
1.87038, IMU_DATA, 0.44625, -0.704375, -0.07, 16372, -10, -387, , , , , 
1.87518, IMU_DATA, 0.520625, -0.748125, -0.0875, 16381, -15, -387, , , , , 
1.87998, IMU_DATA, 0.564375, -0.678125, -0.07875, 16366, -16, -391, , , , , 
1.88478, IMU_DATA, 0.564375, -0.616875, -0.109375, 16389, -33, -402, , , , , 
1.88958, IMU_DATA, 0.625625, -0.72625, -0.11375, 16395, -28, -391, , , , , 
1.89438, IMU_DATA, 0.625625, -0.77875, -0.07875, 16379, -56, -393, , , , , 
1.89918, IMU_DATA, 0.485625, -0.63875, -0.0875, 16389, -47, -380, , , , , 
1.90398, IMU_DATA, 0.485625, -0.6475, -0.109375, 16368, -47, -384, , , , , 
1.90878, IMU_DATA, 0.5075, -0.665, -0.109375, 16378, -45, -388, , , , , 
1.80647, IMG_DATA, , , , , , , , , , Image_00018 
1.91358, IMU_DATA, 0.51625, -0.76125, -0.105, 16349, -50, -391, , , , , 
1.91838, IMU_DATA, 0.511875, -0.7175, -0.07875, 16385, -16, -379, , , , , 
1.92318, IMU_DATA, 0.5775, -0.7175, -0.100625, 16382, -10, -394, , , , , 
1.92798, IMU_DATA, 0.564375, -0.748125, -0.09625, 16384, -29, -391, , , , , 
1.93278, IMU_DATA, 0.49, -0.748125, -0.100625, 16382, -39, -400, , , , , 
1.93758, IMU_DATA, 0.42875, -0.72625, -0.135625, 16382, -15, -408, , , , , 
1.94238, IMU_DATA, 0.424375, -0.70875, -0.14875, 16373, -22, -417, , , , , 
1.94718, IMU_DATA, 0.441875, -0.713125, -0.135625, 16379, -6, -416, , , , , 
1.95198, IMU_DATA, 0.46375, -0.748125, -0.11375, 16380, 14, -422, , , , , 
1.95678, IMU_DATA, 0.450625, -0.70875, -0.083125, 16394, 16, -390, , , , , 
1.96158, IMU_DATA, 0.450625, -0.63875, -0.074375, 16387, 6, -419, , , , , 
1.96638, IMU_DATA, 0.459375, -0.686875, -0.14, 16385, 21, -401, , , , , 
1.97118, IMU_DATA, 0.415625, -0.651875, -0.126875, 16377, 31, -414, , , , , 
1.97598, IMU_DATA, 0.450625, -0.65625, -0.07875, 16358, 32, -412, , , , , 
1.98078, IMU_DATA, 0.42875, -0.651875, -0.065625, 16351, 2, -413, , , , , 
1.98558, IMU_DATA, 0.48125, -0.721875, -0.07, 16371, 24, -416, , , , , 
1.99038, IMU_DATA, 0.494375, -0.665, -0.030625, 16381, 0, -389, , , , , 
1.99518, IMU_DATA, 0.529375, -0.695625, -0.056875, 16402, -10, -411, , , , , 
1.99998, IMU_DATA, 0.459375, -0.686875, -0.048125, 16418, -10, -421, , , , , 
2.00478, IMU_DATA, 0.546875, -0.805, -0.065625, 16391, -29, -396, , , , , 
2.00958, IMU_DATA, 0.6125, -0.818125, -0.144375, 16409, -24, -382, , , , , 
2.01438, IMU_DATA, 0.42, -0.56, -0.11375, 16358, -36, -384, , , , , 
1.90648, IMG_DATA, , , , , , , , , , Image_00019 
2.01918, IMU_DATA, 0.34125, -0.476875, -0.07875, 16323, -46, -385, , , , , 
2.02398, IMU_DATA, 0.39375, -0.555625, -0.0875, 16380, -38, -371, , , , , 
2.02878, IMU_DATA, 0.46375, -0.651875, -0.06125, 16368, -62, -353, , , , , 
2.03358, IMU_DATA, 0.48125, -0.74375, -0.06125, 16397, -49, -359, , , , , 
2.03838, IMU_DATA, 0.5425, -0.739375, -0.074375, 16387, -29, -356, , , , , 
2.04318, IMU_DATA, 0.595, -0.6825, -0.09625, 16407, -41, -350, , , , , 
2.04798, IMU_DATA, 0.538125, -0.6825, -0.09625, 16377, -31, -367, , , , , 
2.05278, IMU_DATA, 0.49875, -0.695625, -0.118125, 16379, -36, -357, , , , , 
2.05758, IMU_DATA, 0.494375, -0.678125, -0.118125, 16356, -18, -368, , , , , 
2.06238, IMU_DATA, 0.520625, -0.65625, -0.091875, 16383, -23, -361, , , , , 
2.06718, IMU_DATA, 0.525, -0.6825, -0.11375, 16372, -26, -370, , , , , 
2.07198, IMU_DATA, 0.538125, -0.76125, -0.135625, 16379, -11, -388, , , , , 
2.07678, IMU_DATA, 0.595, -0.800625, -0.13125, 16348, -8, -400, , , , , 
2.08158, IMU_DATA, 0.51625, -0.678125, -0.100625, 16395, -9, -361, , , , , 
2.08638, IMU_DATA, 0.538125, -0.730625, -0.083125, 16372, -32, -373, , , , , 
2.09118, IMU_DATA, 0.5425, -0.809375, -0.0875, 16410, -2, -405, , , , , 
2.09598, IMU_DATA, 0.5075, -0.735, -0.100625, 16367, -20, -394, , , , , 
2.10078, IMU_DATA, 0.5075, -0.77, -0.14875, 16393, -1, -398, , , , , 
2.10558, IMU_DATA, 0.398125, -0.76125, -0.16625, 16361, 8, -402, , , , , 
2.11038, IMU_DATA, 0.49, -0.835625, -0.109375, 16347, -7, -400, , , , , 
2.11518, IMU_DATA, 0.67375, -0.914375, -0.153125, 16394, 2, -405, , , , , 
2.11998, IMU_DATA, 0.564375, -0.74375, -0.20125, 16396, 6, -411, , , , , 
2.00647, IMG_DATA, , , , , , , , , , Image_00020 
2.12478, IMU_DATA, 0.46375, -0.67375, -0.14, 16372, 14, -425, , , , , 
2.12958, IMU_DATA, 0.441875, -0.643125, -0.09625, 16354, 3, -427, , , , , 
2.13438, IMU_DATA, 0.525, -0.634375, -0.14, 16361, 9, -419, , , , , 
2.13918, IMU_DATA, 0.546875, -0.686875, -0.16625, 16370, 3, -420, , , , , 
2.14398, IMU_DATA, 0.494375, -0.7175, -0.14, 16376, 13, -415, , , , , 
2.14878, IMU_DATA, 0.459375, -0.748125, -0.11375, 16398, 0, -419, , , , , 
2.15358, IMU_DATA, 0.503125, -0.756875, -0.100625, 16393, 15, -409, , , , , 
2.15838, IMU_DATA, 0.511875, -0.72625, -0.07875, 16391, -5, -404, , , , , 
2.16318, IMU_DATA, 0.56, -0.774375, -0.1225, 16396, 8, -406, , , , , 
2.16798, IMU_DATA, 0.546875, -0.783125, -0.09625, 16358, -23, -379, , , , , 
2.17278, IMU_DATA, 0.503125, -0.65625, -0.0875, 16377, -12, -383, , , , , 
2.17758, IMU_DATA, 0.511875, -0.590625, -0.11375, 16351, 16, -414, , , , , 
2.18238, IMU_DATA, 0.42, -0.564375, -0.100625, 16344, -16, -411, , , , , 
2.18718, IMU_DATA, 0.476875, -0.669375, -0.065625, 16403, -59, -411, , , , , 
2.19198, IMU_DATA, 0.520625, -0.756875, -0.109375, 16380, -7, -252, , , , , 
2.19678, IMU_DATA, 0.529375, -0.730625, -0.175, 16417, -17, -384, , , , , 
2.20158, IMU_DATA, 0.581875, -0.7, -0.105, 16441, -53, -377, , , , , 
2.20638, IMU_DATA, 0.65625, -0.79625, -0.0875, 16386, 2, -310, , , , , 
2.21118, IMU_DATA, 0.65625, -0.826875, -0.16625, 16381, 10, -427, , , , , 
2.21598, IMU_DATA, 0.669375, -0.90125, -0.13125, 16382, -44, -533, , , , , 
2.22078, IMU_DATA, 0.6475, -0.879375, -0.083125, 16357, -31, -539, , , , , 
2.22558, IMU_DATA, 0.485625, -0.721875, -0.14, 16315, 29, -493, , , , , 
2.10649, IMG_DATA, , , , , , , , , , Image_00021 
2.23038, IMU_DATA, 0.35, -0.5425, -0.16625, 16366, 1, -470, , , , , 
2.23518, IMU_DATA, 0.398125, -0.49875, -0.0875, 16371, -61, -429, , , , , 
2.23998, IMU_DATA, 0.37625, -0.525, -0.09625, 16366, 15, -407, , , , , 
2.24478, IMU_DATA, 0.42875, -0.53375, -0.161875, 16376, 42, -428, , , , , 
2.24958, IMU_DATA, 0.564375, -0.529375, -0.039375, 16418, -34, -438, , , , , 
2.25438, IMU_DATA, 0.669375, -0.511875, 0.091875, 16432, -48, -444, , , , , 
2.25918, IMU_DATA, 0.651875, -0.41125, 0.06125, 16425, -71, -395, , , , , 
2.26398, IMU_DATA, 0.573125, -0.345625, 0.0, 16414, -90, -346, , , , , 
2.26878, IMU_DATA, 0.49875, -0.336875, 0.0175, 16392, -131, -291, , , , , 
2.27358, IMU_DATA, 0.406875, -0.35, 0.00875, 16358, -138, -210, , , , , 
2.27838, IMU_DATA, 0.424375, -0.459375, -0.065625, 16373, -151, -205, , , , , 
2.28318, IMU_DATA, 0.49875, -0.608125, -0.144375, 16379, -105, -164, , , , , 
2.28798, IMU_DATA, 0.476875, -0.678125, -0.275625, 16387, -70, -136, , , , , 
2.29278, IMU_DATA, 0.433125, -0.70875, -0.398125, 16376, -66, -144, , , , , 
2.29758, IMU_DATA, 0.336875, -0.74375, -0.503125, 16385, -3, -166, , , , , 
2.30238, IMU_DATA, 0.345625, -0.84875, -0.634375, 16386, 139, -178, , , , , 
2.30718, IMU_DATA, 0.35, -0.8925, -0.735, 16355, 256, -29, , , , , 
2.31198, IMU_DATA, 0.49, -1.05437, -0.730625, 16364, 369, -77, , , , , 
2.31678, IMU_DATA, 0.573125, -1.24687, -0.686875, 16308, 528, -170, , , , , 
2.32158, IMU_DATA, 0.51625, -1.35187, -0.49875, 16341, 634, -216, , , , , 
2.32638, IMU_DATA, 0.529375, -1.55312, -0.11375, 16390, 491, -288, , , , , 
2.33118, IMU_DATA, 0.590625, -1.6625, 0.3325, 16407, 387, -470, , , , , 
2.20649, IMG_DATA, , , , , , , , , , Image_00022 
2.33598, IMU_DATA, 0.555625, -1.55312, 0.62125, 16430, 232, -608, , , , , 
2.34078, IMU_DATA, 0.529375, -1.47875, 0.765625, 16457, 189, -599, , , , , 
2.34558, IMU_DATA, 0.538125, -1.40875, 0.88375, 16415, 109, -720, , , , , 
2.35038, IMU_DATA, 0.58625, -1.3475, 0.97125, 16384, -42, -796, , , , , 
2.35518, IMU_DATA, 0.590625, -1.19437, 1.01937, 16308, -166, -838, , , , , 
2.35998, IMU_DATA, 0.595, -1.05, 1.04562, 16276, -271, -914, , , , , 
2.36478, IMU_DATA, 0.590625, -0.91875, 1.01937, 16290, -447, -959, , , , , 
2.36958, IMU_DATA, 0.494375, -0.7, 0.9625, 16369, -574, -935, , , , , 
2.37438, IMU_DATA, 0.4375, -0.450625, 0.844375, 16401, -635, -828, , , , , 
2.37918, IMU_DATA, 0.398125, -0.18375, 0.65625, 16466, -714, -773, , , , , 
2.38398, IMU_DATA, 0.363125, 0.083125, 0.39375, 16459, -788, -647, , , , , 
2.38878, IMU_DATA, 0.39375, 0.2275, 0.056875, 16459, -730, -476, , , , , 
2.39358, IMU_DATA, 0.455, 0.21, -0.363125, 16385, -620, -369, , , , , 
2.39838, IMU_DATA, 0.42, 0.205625, -0.72625, 16362, -519, -243, , , , , 
2.40318, IMU_DATA, 0.35, 0.161875, -1.02812, 16354, -367, -153, , , , , 
2.40798, IMU_DATA, 0.3675, 0.030625, -1.295, 16342, -201, -67, , , , , 
2.41278, IMU_DATA, 0.249375, 0.0175, -1.35625, 16366, -58, -17, , , , , 
2.41758, IMU_DATA, 0.240625, -0.039375, -1.365, 16394, 50, 45, , , , , 
2.42238, IMU_DATA, 0.28875, -0.205625, -1.40875, 16441, 217, 91, , , , , 
2.42718, IMU_DATA, 0.345625, -0.415625, -1.40875, 16376, 339, 122, , , , , 
2.43198, IMU_DATA, 0.398125, -0.63, -1.33437, 16390, 422, 118, , , , , 
2.43678, IMU_DATA, 0.35, -0.791875, -1.1375, 16391, 474, 67, , , , , 
2.30648, IMG_DATA, , , , , , , , , , Image_00023 
2.44158, IMU_DATA, 0.4025, -0.9975, -0.93625, 16377, 547, 11, , , , , 
2.44638, IMU_DATA, 0.599375, -1.295, -0.7525, 16352, 562, -105, , , , , 
2.45118, IMU_DATA, 0.643125, -1.4, -0.525, 16343, 557, -199, , , , , 
2.45598, IMU_DATA, 0.60375, -1.44375, -0.21875, 16317, 542, -261, , , , , 
2.46078, IMU_DATA, 0.573125, -1.47437, 0.09625, 16326, 450, -374, , , , , 
2.46558, IMU_DATA, 0.564375, -1.505, 0.424375, 16351, 284, -456, , , , , 
2.47038, IMU_DATA, 0.538125, -1.42625, 0.686875, 16367, 156, -504, , , , , 
2.47518, IMU_DATA, 0.538125, -1.365, 0.791875, 16384, 34, -589, , , , , 
2.47998, IMU_DATA, 0.564375, -1.43062, 0.835625, 16419, -88, -665, , , , , 
2.48478, IMU_DATA, 0.573125, -1.42187, 0.77875, 16443, -170, -724, , , , , 
2.48958, IMU_DATA, 0.49875, -1.28625, 0.63, 16417, -199, -730, , , , , 
2.49438, IMU_DATA, 0.3325, -1.0325, 0.503125, 16385, -262, -749, , , , , 
2.49918, IMU_DATA, 0.354375, -0.844375, 0.406875, 16359, -265, -735, , , , , 
2.50398, IMU_DATA, 0.398125, -0.7875, 0.23625, 16344, -269, -693, , , , , 
2.50878, IMU_DATA, 0.21, -0.590625, 0.109375, 16344, -258, -651, , , , , 
2.51358, IMU_DATA, 0.170625, -0.4375, 0.074375, 16408, -252, -601, , , , , 
2.51838, IMU_DATA, 0.35, -0.380625, -0.030625, 16417, -227, -544, , , , , 
2.52318, IMU_DATA, 0.301875, -0.231875, -0.179375, 16410, -207, -474, , , , , 
2.52798, IMU_DATA, 0.266875, -0.205625, -0.328125, 16402, -96, -430, , , , , 
2.53278, IMU_DATA, 0.25375, -0.275625, -0.459375, 16427, -3, -386, , , , , 
2.53758, IMU_DATA, 0.1575, -0.3325, -0.49875, 16357, 82, -328, , , , , 
2.54238, IMU_DATA, 0.09625, -0.433125, -0.424375, 16354, 105, -286, , , , , 
2.40647, IMG_DATA, , , , , , , , , , Image_00024 
2.54718, IMU_DATA, 0.083125, -0.42875, -0.310625, 16370, 100, -259, , , , , 
2.55198, IMU_DATA, -0.161875, -0.34125, -0.188125, 16399, 65, -223, , , , , 
2.55678, IMU_DATA, -0.293125, -0.41125, -0.100625, 16382, 14, -218, , , , , 
2.56158, IMU_DATA, -0.4025, -0.53375, -0.06125, 16383, 1, -254, , , , , 
2.56638, IMU_DATA, -0.625625, -0.599375, -0.0875, 16388, -6, -257, , , , , 
2.57118, IMU_DATA, -0.861875, -0.686875, -0.0875, 16388, -37, -267, , , , , 
2.57598, IMU_DATA, -1.00187, -0.748125, -0.11375, 16375, -41, -303, , , , , 
2.58078, IMU_DATA, -1.08937, -0.7875, -0.196875, 16360, -47, -331, , , , , 
2.58558, IMU_DATA, -1.29937, -0.765625, -0.245, 16365, -31, -323, , , , , 
2.59038, IMU_DATA, -1.64937, -0.651875, -0.23625, 16365, -64, -324, , , , , 
2.59518, IMU_DATA, -1.82875, -0.65625, -0.231875, 16359, -18, -367, , , , , 
2.59998, IMU_DATA, -1.94687, -0.79625, -0.28, 16352, -33, -352, , , , , 
2.60478, IMU_DATA, -2.13937, -0.77875, -0.2625, 16373, -19, -370, , , , , 
2.60958, IMU_DATA, -2.28812, -0.704375, -0.214375, 16396, 4, -400, , , , , 
2.61438, IMU_DATA, -2.38, -0.77875, -0.25375, 16382, 85, -406, , , , , 
2.61918, IMU_DATA, -2.4675, -0.8925, -0.3675, 16392, 143, -442, , , , , 
2.62398, IMU_DATA, -2.57687, -0.945, -0.424375, 16348, 179, -430, , , , , 
2.62878, IMU_DATA, -2.69062, -1.05, -0.385, 16354, 237, -433, , , , , 
2.63358, IMU_DATA, -2.98812, -0.875, -0.301875, 16351, 262, -430, , , , , 
2.63838, IMU_DATA, -3.26812, -0.76125, -0.179375, 16369, 293, -464, , , , , 
2.64318, IMU_DATA, -3.39937, -0.76125, -0.013125, 16374, 294, -499, , , , , 
2.64798, IMU_DATA, -3.36, -0.870625, 0.11375, 16365, 273, -522, , , , , 
2.50648, IMG_DATA, , , , , , , , , , Image_00025 
2.65278, IMU_DATA, -3.2725, -0.8575, 0.245, 16367, 224, -523, , , , , 
2.65758, IMU_DATA, -3.36875, -0.686875, 0.4025, 16385, 165, -538, , , , , 
2.66238, IMU_DATA, -3.5, -0.595, 0.485625, 16382, 121, -514, , , , , 
2.66718, IMU_DATA, -3.57437, -0.595, 0.455, 16353, 71, -516, , , , , 
2.67198, IMU_DATA, -3.61812, -0.581875, 0.44625, 16343, 16, -504, , , , , 
2.67678, IMU_DATA, -3.55687, -0.511875, 0.476875, 16354, -36, -496, , , , , 
2.68158, IMU_DATA, -3.63562, -0.459375, 0.525, 16349, -75, -483, , , , , 
2.68638, IMU_DATA, -3.7975, -0.389375, 0.529375, 16344, -177, -464, , , , , 
2.69118, IMU_DATA, -3.84125, -0.2975, 0.49875, 16397, -234, -430, , , , , 
2.69598, IMU_DATA, -3.76687, -0.301875, 0.46375, 16400, -286, -388, , , , , 
2.70078, IMU_DATA, -3.80625, -0.345625, 0.345625, 16439, -324, -364, , , , , 
2.70558, IMU_DATA, -3.86312, -0.468125, 0.144375, 16413, -346, -327, , , , , 
2.71038, IMU_DATA, -3.8675, -0.511875, -0.030625, 16397, -332, -287, , , , , 
2.71518, IMU_DATA, -3.94187, -0.34125, -0.118125, 16393, -283, -252, , , , , 
2.71998, IMU_DATA, -4.06, -0.301875, -0.258125, 16364, -253, -218, , , , , 
2.72478, IMU_DATA, -4.04687, -0.49875, -0.415625, 16365, -199, -226, , , , , 
2.72958, IMU_DATA, -4.17375, -0.616875, -0.5075, 16395, -118, -222, , , , , 
2.73438, IMU_DATA, -4.26125, -0.643125, -0.520625, 16386, -42, -235, , , , , 
2.73918, IMU_DATA, -4.24375, -0.713125, -0.5425, 16388, 26, -256, , , , , 
2.74398, IMU_DATA, -4.23062, -0.756875, -0.503125, 16395, 45, -268, , , , , 
2.74878, IMU_DATA, -4.33562, -0.6825, -0.455, 16396, 102, -319, , , , , 
2.75358, IMU_DATA, -4.44937, -0.65625, -0.46375, 16380, 143, -307, , , , , 
2.6065, IMG_DATA, , , , , , , , , , Image_00026 
2.75838, IMU_DATA, -4.41437, -0.7525, -0.415625, 16368, 202, -348, , , , , 
2.76318, IMU_DATA, -4.34, -0.975625, -0.310625, 16352, 209, -342, , , , , 
2.76798, IMU_DATA, -4.41, -0.949375, -0.20125, 16346, 227, -364, , , , , 
2.77278, IMU_DATA, -4.3925, -0.844375, -0.144375, 16350, 230, -385, , , , , 
2.77758, IMU_DATA, -4.30937, -0.8575, -0.048125, 16370, 213, -419, , , , , 
