Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
17, IMG_DATA, , , , , , , , , , Image_00000 
3.65159e+06, IMU_DATA, 118, -166, -11, 137, 16278, -354, , , , , 
3.65639e+06, IMU_DATA, 117, -172, -15, 149, 16276, -344, , , , , 
3.66119e+06, IMU_DATA, 95, -146, -11, 138, 16286, -358, , , , , 
3.66599e+06, IMU_DATA, 105, -149, -6, 166, 16267, -354, , , , , 
3.67079e+06, IMU_DATA, 141, -167, -14, 148, 16290, -329, , , , , 
3.67559e+06, IMU_DATA, 144, -179, -14, 134, 16303, -347, , , , , 
3478661, IMG_DATA, , , , , , , , , , Image_00035 
3.68039e+06, IMU_DATA, 152, -197, -15, 155, 16286, -349, , , , , 
3.68519e+06, IMU_DATA, 138, -187, -19, 159, 16267, -354, , , , , 
3.68999e+06, IMU_DATA, 123, -157, -11, 149, 16278, -338, , , , , 
3.69479e+06, IMU_DATA, 109, -151, -7, 160, 16264, -333, , , , , 
3.69959e+06, IMU_DATA, 106, -165, -12, 145, 16268, -364, , , , , 
3.70439e+06, IMU_DATA, 122, -156, -25, 151, 16284, -350, , , , , 
3.70919e+06, IMU_DATA, 128, -155, -26, 151, 16276, -349, , , , , 
3.71399e+06, IMU_DATA, 126, -162, -26, 152, 16283, -336, , , , , 
3.71879e+06, IMU_DATA, 122, -160, -21, 161, 16276, -346, , , , , 
3.72359e+06, IMU_DATA, 115, -161, -23, 144, 16284, -360, , , , , 
3.72839e+06, IMU_DATA, 112, -162, -21, 167, 16270, -354, , , , , 
3.73319e+06, IMU_DATA, 126, -185, -22, 170, 16263, -336, , , , , 
3.73799e+06, IMU_DATA, 131, -182, -30, 129, 16266, -356, , , , , 
3.74279e+06, IMU_DATA, 109, -141, -29, 140, 16287, -342, , , , , 
3.74759e+06, IMU_DATA, 105, -140, -22, 156, 16256, -351, , , , , 
3.75239e+06, IMU_DATA, 118, -166, -19, 172, 16264, -348, , , , , 
3.75719e+06, IMU_DATA, 131, -166, -16, 190, 16258, -349, , , , , 
3.76199e+06, IMU_DATA, 157, -179, -17, 169, 16263, -339, , , , , 
3.76679e+06, IMU_DATA, 166, -181, -33, 185, 16264, -340, , , , , 
3.77159e+06, IMU_DATA, 138, -183, -36, 154, 16282, -340, , , , , 
3.77639e+06, IMU_DATA, 121, -175, -29, 129, 16301, -358, , , , , 
3.78119e+06, IMU_DATA, 104, -149, -20, 133, 16288, -353, , , , , 
3578654, IMG_DATA, , , , , , , , , , Image_00036 
3.78599e+06, IMU_DATA, 107, -161, -17, 163, 16287, -356, , , , , 
3.79079e+06, IMU_DATA, 119, -173, -20, 151, 16269, -357, , , , , 
3.79559e+06, IMU_DATA, 108, -158, -21, 150, 16280, -342, , , , , 
3.80039e+06, IMU_DATA, 104, -159, -12, 153, 16284, -351, , , , , 
3.80519e+06, IMU_DATA, 121, -159, -6, 139, 16282, -344, , , , , 
3.80999e+06, IMU_DATA, 120, -155, -8, 153, 16266, -344, , , , , 
3.81479e+06, IMU_DATA, 106, -150, -12, 145, 16278, -352, , , , , 
3.81959e+06, IMU_DATA, 98, -155, -15, 174, 16284, -360, , , , , 
3.82439e+06, IMU_DATA, 88, -150, -17, 163, 16279, -355, , , , , 
3.82919e+06, IMU_DATA, 98, -156, -22, 187, 16257, -348, , , , , 
3.83399e+06, IMU_DATA, 123, -172, -28, 140, 16283, -369, , , , , 
3.83879e+06, IMU_DATA, 120, -165, -30, 156, 16273, -357, , , , , 
3.84359e+06, IMU_DATA, 123, -163, -33, 174, 16266, -353, , , , , 
3.84839e+06, IMU_DATA, 105, -144, -28, 136, 16294, -366, , , , , 
3.85319e+06, IMU_DATA, 99, -119, -29, 136, 16307, -335, , , , , 
3.85799e+06, IMU_DATA, 99, -127, -32, 147, 16288, -334, , , , , 
3.86279e+06, IMU_DATA, 119, -191, -31, 165, 16251, -345, , , , , 
3.86759e+06, IMU_DATA, 132, -214, -30, 148, 16271, -342, , , , , 
3.87239e+06, IMU_DATA, 115, -168, -21, 138, 16285, -338, , , , , 
3.87719e+06, IMU_DATA, 122, -159, -12, 181, 16294, -358, , , , , 
3.88199e+06, IMU_DATA, 135, -163, -17, 157, 16278, -361, , , , , 
3.88679e+06, IMU_DATA, 117, -134, -22, 167, 16262, -332, , , , , 
3678675, IMG_DATA, , , , , , , , , , Image_00037 
3.89159e+06, IMU_DATA, 116, -142, -18, 129, 16305, -326, , , , , 
3.89639e+06, IMU_DATA, 113, -163, -14, 166, 16282, -354, , , , , 
3.90119e+06, IMU_DATA, 94, -172, -14, 168, 16267, -336, , , , , 
3.90599e+06, IMU_DATA, 96, -166, -14, 152, 16311, -358, , , , , 
3.91079e+06, IMU_DATA, 124, -160, -14, 155, 16266, -351, , , , , 
3.91559e+06, IMU_DATA, 130, -165, -24, 158, 16287, -339, , , , , 
3.92039e+06, IMU_DATA, 125, -169, -35, 150, 16280, -334, , , , , 
3.92519e+06, IMU_DATA, 118, -161, -36, 160, 16293, -330, , , , , 
3.92999e+06, IMU_DATA, 108, -157, -33, 189, 16259, -362, , , , , 
3.93479e+06, IMU_DATA, 89, -156, -36, 157, 16271, -364, , , , , 
3.93959e+06, IMU_DATA, 98, -165, -34, 174, 16249, -373, , , , , 
3.94439e+06, IMU_DATA, 103, -151, -23, 148, 16270, -316, , , , , 
3.94919e+06, IMU_DATA, 110, -156, -15, 150, 16265, -344, , , , , 
3.95399e+06, IMU_DATA, 114, -162, -18, 150, 16263, -347, , , , , 
3.95879e+06, IMU_DATA, 98, -145, -24, 122, 16313, -333, , , , , 
3.96359e+06, IMU_DATA, 104, -145, -18, 173, 16262, -336, , , , , 
3.96839e+06, IMU_DATA, 113, -171, -26, 156, 16278, -350, , , , , 
3.97319e+06, IMU_DATA, 107, -167, -34, 184, 16254, -351, , , , , 
3.97799e+06, IMU_DATA, 102, -155, -35, 167, 16275, -356, , , , , 
3.98279e+06, IMU_DATA, 98, -150, -31, 131, 16301, -343, , , , , 
3.98759e+06, IMU_DATA, 83, -134, -28, 157, 16277, -348, , , , , 
3.99239e+06, IMU_DATA, 80, -148, -30, 138, 16284, -365, , , , , 
3778653, IMG_DATA, , , , , , , , , , Image_00038 
3.99719e+06, IMU_DATA, 101, -172, -27, 143, 16274, -360, , , , , 
4.00199e+06, IMU_DATA, 106, -163, -16, 152, 16272, -346, , , , , 
4.00679e+06, IMU_DATA, 101, -158, -15, 164, 16283, -338, , , , , 
4.01159e+06, IMU_DATA, 95, -166, -33, 160, 16281, -371, , , , , 
4.01639e+06, IMU_DATA, 101, -168, -35, 141, 16274, -324, , , , , 
4.02119e+06, IMU_DATA, 106, -149, -33, 152, 16287, -345, , , , , 
4.02599e+06, IMU_DATA, 117, -144, -30, 139, 16283, -324, , , , , 
4.03079e+06, IMU_DATA, 125, -152, -30, 162, 16271, -343, , , , , 
4.03559e+06, IMU_DATA, 143, -170, -36, 114, 16302, -337, , , , , 
4.04039e+06, IMU_DATA, 150, -181, -30, 144, 16282, -328, , , , , 
4.04519e+06, IMU_DATA, 124, -165, -19, 107, 16293, -333, , , , , 
4.04999e+06, IMU_DATA, 87, -123, -12, 146, 16288, -348, , , , , 
4.05479e+06, IMU_DATA, 84, -115, -2, 160, 16285, -362, , , , , 
4.05959e+06, IMU_DATA, 114, -159, -9, 144, 16278, -342, , , , , 
4.06439e+06, IMU_DATA, 124, -180, -21, 161, 16264, -365, , , , , 
4.06919e+06, IMU_DATA, 110, -142, -21, 123, 16266, -340, , , , , 
4.07399e+06, IMU_DATA, 111, -144, -24, 134, 16288, -353, , , , , 
4.07879e+06, IMU_DATA, 95, -142, -17, 144, 16274, -353, , , , , 
4.08359e+06, IMU_DATA, 97, -144, -17, 146, 16261, -354, , , , , 
4.08839e+06, IMU_DATA, 109, -161, -17, 164, 16272, -366, , , , , 
4.09319e+06, IMU_DATA, 119, -170, -19, 140, 16294, -348, , , , , 
4.09799e+06, IMU_DATA, 135, -172, -23, 151, 16288, -346, , , , , 
3878663, IMG_DATA, , , , , , , , , , Image_00039 
4.10279e+06, IMU_DATA, 122, -181, -27, 161, 16311, -343, , , , , 
4.10759e+06, IMU_DATA, 117, -164, -28, 180, 16292, -345, , , , , 
4.11239e+06, IMU_DATA, 128, -154, -22, 160, 16283, -340, , , , , 
4.11719e+06, IMU_DATA, 118, -157, -18, 150, 16278, -336, , , , , 
4.12199e+06, IMU_DATA, 98, -150, -18, 148, 16266, -355, , , , , 
4.12679e+06, IMU_DATA, 97, -152, -17, 148, 16274, -350, , , , , 
4.13159e+06, IMU_DATA, 105, -163, -17, 164, 16273, -347, , , , , 
4.13639e+06, IMU_DATA, 99, -166, -18, 137, 16256, -335, , , , , 
4.14119e+06, IMU_DATA, 91, -145, -23, 143, 16280, -352, , , , , 
4.14599e+06, IMU_DATA, 102, -146, -28, 139, 16296, -331, , , , , 
4.15079e+06, IMU_DATA, 136, -178, -22, 171, 16262, -339, , , , , 
4.15559e+06, IMU_DATA, 147, -184, -21, 128, 16288, -326, , , , , 
4.16039e+06, IMU_DATA, 137, -178, -26, 117, 16309, -337, , , , , 
4.16519e+06, IMU_DATA, 118, -172, -33, 142, 16293, -365, , , , , 
4.16999e+06, IMU_DATA, 107, -157, -36, 110, 16281, -341, , , , , 
4.17479e+06, IMU_DATA, 114, -167, -30, 144, 16292, -337, , , , , 
4.17959e+06, IMU_DATA, 105, -174, -24, 163, 16271, -358, , , , , 
4.18439e+06, IMU_DATA, 90, -175, -19, 163, 16290, -332, , , , , 
4.18919e+06, IMU_DATA, 116, -178, -17, 172, 16296, -331, , , , , 
4.19399e+06, IMU_DATA, 132, -166, -17, 165, 16275, -343, , , , , 
4.19879e+06, IMU_DATA, 105, -142, -15, 160, 16267, -350, , , , , 
4.20359e+06, IMU_DATA, 104, -148, -16, 173, 16277, -351, , , , , 
3978678, IMG_DATA, , , , , , , , , , Image_00040 
4.20839e+06, IMU_DATA, 129, -168, -25, 155, 16290, -348, , , , , 
4.21319e+06, IMU_DATA, 125, -161, -37, 159, 16274, -326, , , , , 
4.21799e+06, IMU_DATA, 113, -140, -42, 125, 16286, -330, , , , , 
4.22279e+06, IMU_DATA, 121, -146, -28, 159, 16287, -346, , , , , 
4.22759e+06, IMU_DATA, 124, -166, -23, 155, 16272, -344, , , , , 
4.23239e+06, IMU_DATA, 114, -181, -25, 152, 16284, -345, , , , , 
4.23719e+06, IMU_DATA, 100, -191, -26, 166, 16261, -340, , , , , 
4.24199e+06, IMU_DATA, 98, -183, -28, 159, 16286, -341, , , , , 
4.24679e+06, IMU_DATA, 120, -174, -26, 163, 16280, -341, , , , , 
4.25159e+06, IMU_DATA, 121, -163, -17, 173, 16257, -343, , , , , 
4.25639e+06, IMU_DATA, 90, -145, -22, 172, 16271, -353, , , , , 
4.26119e+06, IMU_DATA, 97, -153, -32, 174, 16265, -356, , , , , 
4.26599e+06, IMU_DATA, 94, -160, -25, 165, 16274, -351, , , , , 
4.27079e+06, IMU_DATA, 112, -188, -28, 147, 16293, -352, , , , , 
4.27559e+06, IMU_DATA, 118, -198, -27, 177, 16273, -332, , , , , 
4.28039e+06, IMU_DATA, 89, -166, -16, 154, 16265, -336, , , , , 
4.28519e+06, IMU_DATA, 95, -157, -21, 128, 16288, -361, , , , , 
4.28999e+06, IMU_DATA, 101, -171, -30, 129, 16285, -337, , , , , 
4.29479e+06, IMU_DATA, 104, -169, -32, 176, 16259, -349, , , , , 
4.29959e+06, IMU_DATA, 119, -165, -36, 167, 16255, -362, , , , , 
4.30439e+06, IMU_DATA, 112, -145, -24, 158, 16268, -368, , , , , 
4.30919e+06, IMU_DATA, 123, -158, -8, 152, 16282, -366, , , , , 
4078654, IMG_DATA, , , , , , , , , , Image_00041 
4.31399e+06, IMU_DATA, 122, -162, -7, 159, 16285, -356, , , , , 
4.31879e+06, IMU_DATA, 123, -148, -22, 164, 16295, -331, , , , , 
4.32359e+06, IMU_DATA, 123, -144, -31, 152, 16289, -357, , , , , 
4.32839e+06, IMU_DATA, 110, -155, -32, 156, 16284, -357, , , , , 
4.33319e+06, IMU_DATA, 108, -167, -33, 158, 16287, -349, , , , , 
4.33799e+06, IMU_DATA, 110, -171, -31, 146, 16292, -357, , , , , 
4.34279e+06, IMU_DATA, 113, -172, -28, 140, 16285, -347, , , , , 
4.34759e+06, IMU_DATA, 110, -150, -33, 135, 16304, -332, , , , , 
4.35239e+06, IMU_DATA, 99, -122, -22, 147, 16273, -333, , , , , 
4.35719e+06, IMU_DATA, 105, -144, -6, 136, 16258, -356, , , , , 
4.36199e+06, IMU_DATA, 118, -184, -4, 100, 16293, -344, , , , , 
4.36679e+06, IMU_DATA, 119, -186, -14, 154, 16289, -355, , , , , 
4.37159e+06, IMU_DATA, 103, -156, -24, 150, 16294, -327, , , , , 
4.37639e+06, IMU_DATA, 103, -140, -18, 166, 16291, -357, , , , , 
4.38119e+06, IMU_DATA, 118, -164, -14, 145, 16307, -337, , , , , 
4.38599e+06, IMU_DATA, 123, -175, -19, 202, 16276, -338, , , , , 
4.39079e+06, IMU_DATA, 127, -174, -24, 150, 16279, -336, , , , , 
4.39559e+06, IMU_DATA, 112, -166, -17, 159, 16269, -358, , , , , 
4.40039e+06, IMU_DATA, 127, -175, -26, 122, 16298, -338, , , , , 
4.40519e+06, IMU_DATA, 126, -176, -29, 157, 16296, -363, , , , , 
4.40999e+06, IMU_DATA, 141, -182, -29, 142, 16280, -326, , , , , 
4.41479e+06, IMU_DATA, 129, -173, -26, 156, 16285, -316, , , , , 
4178674, IMG_DATA, , , , , , , , , , Image_00042 
4.41959e+06, IMU_DATA, 123, -180, -32, 158, 16285, -346, , , , , 
4.42439e+06, IMU_DATA, 126, -182, -29, 148, 16291, -350, , , , , 
4.42919e+06, IMU_DATA, 128, -179, -18, 164, 16272, -353, , , , , 
4.43399e+06, IMU_DATA, 133, -167, -17, 152, 16275, -349, , , , , 
4.43879e+06, IMU_DATA, 128, -147, -25, 174, 16282, -352, , , , , 
4.44359e+06, IMU_DATA, 115, -154, -25, 162, 16284, -348, , , , , 
4.44839e+06, IMU_DATA, 111, -157, -18, 169, 16288, -364, , , , , 
4.45319e+06, IMU_DATA, 112, -159, -13, 161, 16276, -344, , , , , 
4.45799e+06, IMU_DATA, 119, -163, -14, 165, 16269, -335, , , , , 
4.46279e+06, IMU_DATA, 111, -161, -20, 153, 16292, -346, , , , , 
4.46759e+06, IMU_DATA, 108, -169, -24, 149, 16291, -354, , , , , 
4.47239e+06, IMU_DATA, 107, -162, -24, 162, 16294, -345, , , , , 
4.47719e+06, IMU_DATA, 129, -176, -26, 101, 16283, -352, , , , , 
4.48199e+06, IMU_DATA, 131, -175, -24, 142, 16274, -345, , , , , 
4.48679e+06, IMU_DATA, 110, -155, -24, 151, 16292, -358, , , , , 
4.49159e+06, IMU_DATA, 131, -174, -19, 176, 16281, -366, , , , , 
4.49639e+06, IMU_DATA, 134, -186, -27, 144, 16296, -348, , , , , 
4.50119e+06, IMU_DATA, 126, -179, -39, 170, 16281, -348, , , , , 
4.50599e+06, IMU_DATA, 143, -178, -33, 128, 16277, -350, , , , , 
4.51079e+06, IMU_DATA, 139, -180, -21, 123, 16283, -358, , , , , 
4.51559e+06, IMU_DATA, 140, -179, -18, 140, 16294, -337, , , , , 
4.52039e+06, IMU_DATA, 134, -176, -16, 187, 16282, -347, , , , , 
4278670, IMG_DATA, , , , , , , , , , Image_00043 
4.52519e+06, IMU_DATA, 124, -179, -20, 180, 16276, -341, , , , , 
4.52999e+06, IMU_DATA, 119, -178, -30, 141, 16274, -355, , , , , 
4.53479e+06, IMU_DATA, 128, -172, -39, 147, 16278, -336, , , , , 
4.53959e+06, IMU_DATA, 130, -173, -33, 149, 16292, -353, , , , , 
4.54439e+06, IMU_DATA, 115, -161, -23, 163, 16292, -354, , , , , 
4.54919e+06, IMU_DATA, 107, -156, -15, 154, 16283, -351, , , , , 
4.55399e+06, IMU_DATA, 108, -154, -12, 140, 16286, -316, , , , , 
4.55879e+06, IMU_DATA, 117, -151, -11, 143, 16265, -333, , , , , 
4.56359e+06, IMU_DATA, 130, -172, -15, 124, 16274, -341, , , , , 
4.56839e+06, IMU_DATA, 140, -179, -24, 149, 16278, -345, , , , , 
4.57319e+06, IMU_DATA, 136, -177, -35, 140, 16286, -352, , , , , 
4.57799e+06, IMU_DATA, 118, -171, -34, 152, 16280, -350, , , , , 
4.58279e+06, IMU_DATA, 96, -156, -24, 114, 16282, -347, , , , , 
4.58759e+06, IMU_DATA, 113, -166, -33, 162, 16277, -362, , , , , 
4.59239e+06, IMU_DATA, 129, -174, -39, 149, 16286, -350, , , , , 
4.59719e+06, IMU_DATA, 140, -175, -31, 174, 16268, -336, , , , , 
4.60199e+06, IMU_DATA, 144, -150, -21, 164, 16297, -348, , , , , 
4.60679e+06, IMU_DATA, 146, -146, -23, 147, 16298, -356, , , , , 
4.61159e+06, IMU_DATA, 127, -152, -25, 185, 16259, -355, , , , , 
4.61639e+06, IMU_DATA, 141, -192, -26, 149, 16270, -371, , , , , 
4.62119e+06, IMU_DATA, 145, -209, -28, 159, 16291, -366, , , , , 
4.62599e+06, IMU_DATA, 115, -190, -29, 188, 16266, -360, , , , , 
4378663, IMG_DATA, , , , , , , , , , Image_00044 
4.63079e+06, IMU_DATA, 90, -164, -12, 144, 16266, -351, , , , , 
4.63559e+06, IMU_DATA, 120, -178, -8, 164, 16266, -331, , , , , 
4.64039e+06, IMU_DATA, 138, -176, -17, 134, 16269, -324, , , , , 
4.64519e+06, IMU_DATA, 125, -169, -18, 144, 16274, -360, , , , , 
4.64999e+06, IMU_DATA, 115, -164, -22, 167, 16272, -346, , , , , 
4.65479e+06, IMU_DATA, 102, -160, -28, 153, 16270, -350, , , , , 
4.65959e+06, IMU_DATA, 90, -163, -22, 150, 16288, -345, , , , , 
4.66439e+06, IMU_DATA, 92, -167, -22, 159, 16282, -352, , , , , 
4.66919e+06, IMU_DATA, 106, -162, -33, 143, 16290, -342, , , , , 
4.67399e+06, IMU_DATA, 118, -157, -35, 134, 16287, -356, , , , , 
4.67879e+06, IMU_DATA, 130, -155, -29, 165, 16274, -356, , , , , 
4.68359e+06, IMU_DATA, 132, -161, -29, 161, 16276, -355, , , , , 
4.68839e+06, IMU_DATA, 131, -165, -34, 141, 16304, -330, , , , , 
4.69319e+06, IMU_DATA, 124, -164, -25, 121, 16290, -349, , , , , 
4.69799e+06, IMU_DATA, 129, -169, -17, 147, 16259, -333, , , , , 
4.70279e+06, IMU_DATA, 122, -157, -11, 162, 16272, -365, , , , , 
4.70759e+06, IMU_DATA, 132, -181, -12, 181, 16249, -370, , , , , 
4.71239e+06, IMU_DATA, 123, -180, -19, 140, 16282, -364, , , , , 
4.71719e+06, IMU_DATA, 99, -153, -26, 130, 16307, -358, , , , , 
4.72199e+06, IMU_DATA, 93, -154, -29, 156, 16281, -356, , , , , 
4.72679e+06, IMU_DATA, 105, -170, -19, 138, 16282, -337, , , , , 
4.73159e+06, IMU_DATA, 132, -182, -19, 126, 16286, -353, , , , , 
4478677, IMG_DATA, , , , , , , , , , Image_00045 
4.73639e+06, IMU_DATA, 135, -181, -18, 162, 16285, -341, , , , , 
4.74119e+06, IMU_DATA, 104, -172, -18, 128, 16269, -350, , , , , 
4.74599e+06, IMU_DATA, 104, -177, -18, 162, 16273, -351, , , , , 
4.75079e+06, IMU_DATA, 122, -165, -27, 164, 16280, -360, , , , , 
4.75559e+06, IMU_DATA, 107, -158, -30, 152, 16280, -339, , , , , 
4.76039e+06, IMU_DATA, 92, -158, -18, 159, 16275, -359, , , , , 
4.76519e+06, IMU_DATA, 111, -153, -8, 148, 16287, -356, , , , , 
4.76999e+06, IMU_DATA, 125, -146, -22, 151, 16291, -350, , , , , 
4.77479e+06, IMU_DATA, 121, -140, -34, 147, 16282, -346, , , , , 
4.77959e+06, IMU_DATA, 117, -141, -29, 169, 16268, -332, , , , , 
4.78439e+06, IMU_DATA, 96, -151, -28, 181, 16256, -353, , , , , 
4.78919e+06, IMU_DATA, 62, -124, -21, 177, 16273, -334, , , , , 
4.79399e+06, IMU_DATA, 72, -158, -22, 146, 16276, -339, , , , , 
4.79879e+06, IMU_DATA, 119, -205, -32, 124, 16279, -338, , , , , 
4.80359e+06, IMU_DATA, 138, -182, -28, 160, 16271, -364, , , , , 
4.80839e+06, IMU_DATA, 105, -142, -23, 165, 16309, -350, , , , , 
4.81319e+06, IMU_DATA, 92, -144, -19, 124, 16308, -345, , , , , 
4.81799e+06, IMU_DATA, 118, -168, -11, 153, 16272, -355, , , , , 
4.82279e+06, IMU_DATA, 114, -187, -14, 149, 16276, -344, , , , , 
4.82759e+06, IMU_DATA, 118, -201, -10, 157, 16295, -366, , , , , 
4.83239e+06, IMU_DATA, 139, -195, -13, 171, 16277, -360, , , , , 
4.83719e+06, IMU_DATA, 142, -179, -24, 150, 16269, -344, , , , , 
4578673, IMG_DATA, , , , , , , , , , Image_00046 
4.84199e+06, IMU_DATA, 126, -165, -36, 149, 16288, -341, , , , , 
4.84679e+06, IMU_DATA, 106, -165, -43, 148, 16275, -366, , , , , 
4.85159e+06, IMU_DATA, 122, -177, -36, 160, 16273, -347, , , , , 
4.85639e+06, IMU_DATA, 118, -179, -23, 151, 16281, -346, , , , , 
4.86119e+06, IMU_DATA, 93, -185, -21, 156, 16277, -339, , , , , 
4.86599e+06, IMU_DATA, 89, -182, -23, 165, 16265, -351, , , , , 
4.87079e+06, IMU_DATA, 99, -161, -16, 160, 16288, -353, , , , , 
4.87559e+06, IMU_DATA, 116, -146, -25, 153, 16288, -342, , , , , 
4.88039e+06, IMU_DATA, 119, -155, -25, 150, 16275, -382, , , , , 
4.88519e+06, IMU_DATA, 123, -160, -20, 148, 16282, -354, , , , , 
4.88999e+06, IMU_DATA, 123, -162, -18, 180, 16268, -343, , , , , 
4.89479e+06, IMU_DATA, 118, -152, -21, 182, 16276, -371, , , , , 
4.89959e+06, IMU_DATA, 90, -138, -24, 150, 16276, -343, , , , , 
4.90439e+06, IMU_DATA, 70, -136, -15, 131, 16298, -344, , , , , 
4.90919e+06, IMU_DATA, 94, -162, -13, 138, 16296, -337, , , , , 
4.91399e+06, IMU_DATA, 124, -189, -19, 126, 16281, -351, , , , , 
4.91879e+06, IMU_DATA, 118, -161, -16, 136, 16274, -351, , , , , 
4.92359e+06, IMU_DATA, 124, -162, -22, 152, 16282, -344, , , , , 
4.92839e+06, IMU_DATA, 122, -162, -36, 129, 16284, -347, , , , , 
4.93319e+06, IMU_DATA, 126, -168, -44, 159, 16292, -344, , , , , 
4.93799e+06, IMU_DATA, 104, -143, -33, 119, 16281, -336, , , , , 
4.94279e+06, IMU_DATA, 90, -144, -25, 136, 16295, -326, , , , , 
4678680, IMG_DATA, , , , , , , , , , Image_00047 
4.94759e+06, IMU_DATA, 109, -179, -20, 116, 16279, -328, , , , , 
4.95239e+06, IMU_DATA, 95, -158, -18, 158, 16287, -353, , , , , 
4.95719e+06, IMU_DATA, 92, -144, -21, 137, 16288, -344, , , , , 
4.96199e+06, IMU_DATA, 103, -149, -22, 144, 16285, -348, , , , , 
4.96679e+06, IMU_DATA, 118, -153, -19, 148, 16271, -337, , , , , 
4.97159e+06, IMU_DATA, 123, -157, -19, 142, 16302, -345, , , , , 
4.97639e+06, IMU_DATA, 122, -160, -21, 157, 16284, -352, , , , , 
4.98119e+06, IMU_DATA, 125, -151, -15, 165, 16276, -352, , , , , 
4.98599e+06, IMU_DATA, 134, -152, -11, 148, 16309, -346, , , , , 
4.99079e+06, IMU_DATA, 146, -164, -19, 136, 16291, -345, , , , , 
4.99559e+06, IMU_DATA, 126, -134, -19, 163, 16293, -346, , , , , 
5.00039e+06, IMU_DATA, 124, -123, -10, 129, 16282, -342, , , , , 
5.00519e+06, IMU_DATA, 114, -127, -13, 159, 16286, -335, , , , , 
5.00999e+06, IMU_DATA, 78, -129, -18, 146, 16273, -356, , , , , 
5.01479e+06, IMU_DATA, 75, -137, -19, 170, 16269, -342, , , , , 
5.01959e+06, IMU_DATA, 105, -158, -21, 152, 16264, -339, , , , , 
5.02439e+06, IMU_DATA, 115, -157, -19, 150, 16288, -356, , , , , 
5.02919e+06, IMU_DATA, 118, -154, -28, 160, 16280, -343, , , , , 
5.03399e+06, IMU_DATA, 106, -148, -31, 141, 16283, -352, , , , , 
5.03879e+06, IMU_DATA, 109, -152, -26, 156, 16274, -345, , , , , 
5.04359e+06, IMU_DATA, 109, -140, -23, 140, 16298, -340, , , , , 
5.04839e+06, IMU_DATA, 113, -157, -24, 167, 16270, -339, , , , , 
4778679, IMG_DATA, , , , , , , , , , Image_00048 
5.05319e+06, IMU_DATA, 106, -159, -20, 145, 16290, -322, , , , , 
5.05799e+06, IMU_DATA, 110, -171, -17, 153, 16294, -346, , , , , 
5.06279e+06, IMU_DATA, 119, -161, -23, 154, 16284, -354, , , , , 
5.06759e+06, IMU_DATA, 122, -147, -22, 146, 16273, -348, , , , , 
5.07239e+06, IMU_DATA, 117, -153, -23, 156, 16275, -348, , , , , 
5.07719e+06, IMU_DATA, 104, -160, -31, 145, 16266, -336, , , , , 
5.08199e+06, IMU_DATA, 98, -157, -34, 140, 16261, -325, , , , , 
5.08679e+06, IMU_DATA, 114, -159, -18, 162, 16283, -342, , , , , 
5.09159e+06, IMU_DATA, 118, -161, -6, 111, 16290, -330, , , , , 
5.09639e+06, IMU_DATA, 110, -147, -12, 126, 16300, -314, , , , , 
5.10119e+06, IMU_DATA, 106, -150, -30, 146, 16289, -340, , , , , 
5.10599e+06, IMU_DATA, 101, -153, -37, 182, 16279, -366, , , , , 
5.11079e+06, IMU_DATA, 123, -170, -36, 131, 16302, -338, , , , , 
5.11559e+06, IMU_DATA, 128, -177, -20, 158, 16279, -347, , , , , 
5.12039e+06, IMU_DATA, 95, -138, -11, 147, 16293, -341, , , , , 
5.12519e+06, IMU_DATA, 94, -134, -22, 155, 16276, -337, , , , , 
5.12999e+06, IMU_DATA, 108, -164, -26, 157, 16269, -338, , , , , 
5.13479e+06, IMU_DATA, 102, -164, -27, 145, 16265, -344, , , , , 
5.13959e+06, IMU_DATA, 121, -175, -30, 148, 16300, -333, , , , , 
5.14439e+06, IMU_DATA, 139, -176, -25, 187, 16282, -356, , , , , 
5.14919e+06, IMU_DATA, 130, -152, -18, 172, 16272, -355, , , , , 
5.15399e+06, IMU_DATA, 101, -151, -23, 160, 16282, -356, , , , , 
4878669, IMG_DATA, , , , , , , , , , Image_00049 
5.15879e+06, IMU_DATA, 106, -175, -22, 168, 16285, -357, , , , , 
5.16359e+06, IMU_DATA, 110, -190, -26, 126, 16292, -339, , , , , 
5.16839e+06, IMU_DATA, 93, -181, -40, 146, 16282, -329, , , , , 
5.17319e+06, IMU_DATA, 100, -162, -32, 160, 16298, -352, , , , , 
5.17799e+06, IMU_DATA, 113, -155, -23, 165, 16273, -341, , , , , 
5.18279e+06, IMU_DATA, 116, -160, -17, 162, 16278, -334, , , , , 
5.18759e+06, IMU_DATA, 106, -162, -26, 164, 16278, -370, , , , , 
5.19239e+06, IMU_DATA, 99, -158, -28, 161, 16275, -346, , , , , 
5.19719e+06, IMU_DATA, 103, -153, -20, 178, 16270, -356, , , , , 
5.20199e+06, IMU_DATA, 119, -154, -17, 170, 16277, -362, , , , , 
5.20679e+06, IMU_DATA, 112, -145, -11, 151, 16268, -361, , , , , 
5.21159e+06, IMU_DATA, 100, -145, -18, 137, 16288, -354, , , , , 
5.21639e+06, IMU_DATA, 122, -177, -20, 133, 16299, -336, , , , , 
5.22119e+06, IMU_DATA, 126, -179, -23, 176, 16267, -354, , , , , 
